As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
3/30/2024,00000,1619205,6431,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,72146,52146.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1619288,4573,EUR,CREDIT CARDS,DEFERRED COSTS,64466,84466.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1618001,4151,EUR,ALL OTHER LOANS,INTEREST INCOME,55094,105094.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00003,1619205,5671,INR,CREDIT CARDS,INTEREST INCOME,29278,49278.0,20000.0,Break,Significant balance discrepancy
7/30/2024,00000,1623456,4884,EUR,MORTGAGES,PRINCIPAL,68215,48215.0,-20000.0,Break,Significant balance discrepancy
10/30/2024,00001,1619205,6845,GBP,MORTGAGES,DEFERRED COSTS,62441,82441.0,20000.0,Break,Significant balance discrepancy
10/30/2024,00000,1618001,5097,EUR,MORTGAGES,DEFERRED COSTS,12363,32363.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00003,1618001,6561,USD,MORTGAGES,DEFERRED COSTS,93105,43105.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00001,1619205,6107,INR,ALL OTHER LOANS,DEFERRED COSTS,32812,12812.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1618001,6208,GBP,MORTGAGES,PRINCIPAL,71267,21267.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00003,1618001,6980,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,14817,64817.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00000,1619205,5556,INR,ALL OTHER LOANS,INTEREST INCOME,95686,75686.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00000,1618001,6461,GBP,MORTGAGES,DEFERRED COSTS,35382,15382.0,-20000.0,Break,Significant balance discrepancy
3/30/2024,00000,1623456,5203,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,45946,95946.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00000,1619205,4381,USD,CREDIT CARDS,INTEREST INCOME,84081,104081.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00001,1619288,5165,INR,ALL OTHER LOANS,INTEREST INCOME,42699,22699.0,-20000.0,Break,Significant balance discrepancy
2/30/2024,00000,1623456,6704,GBP,ALL OTHER LOANS,DEFERRED COSTS,91780,71780.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00000,1618001,4320,INR,MORTGAGES,DEFERRED COSTS,50831,70831.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00001,1623456,4832,EUR,CREDIT CARDS,DEFERRED COSTS,83203,33203.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00000,1623456,6124,GBP,MORTGAGES,PRINCIPAL,19832,-30168.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619288,5500,EUR,CREDIT CARDS,INTEREST INCOME,65829,115829.0,50000.0,Break,Significant balance discrepancy
2/30/2024,00002,1623456,5796,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,28842,-21158.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00003,1623456,4495,USD,MORTGAGES,DEFERRED COSTS,15058,-4942.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00001,1623456,5723,EUR,CREDIT CARDS,INTEREST INCOME,15153,35153.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1618001,4382,USD,CREDIT CARDS,PRINCIPAL,17318,-2682.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00002,1618001,6626,INR,MORTGAGES,DEFERRED COSTS,40886,20886.0,-20000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619205,4178,EUR,ALL OTHER LOANS,DEFERRED COSTS,63152,13152.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00003,1619205,6257,USD,ALL OTHER LOANS,INTEREST INCOME,28947,48947.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00001,1619288,4998,USD,MORTGAGES,INTEREST INCOME,38407,88407.0,50000.0,Break,Significant balance discrepancy
2/30/2024,00003,1618001,5176,EUR,MORTGAGES,DEFERRED ORIGINATION FEES,58258,8258.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00003,1618001,6913,INR,CREDIT CARDS,DEFERRED COSTS,16712,-33288.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00003,1618001,6907,USD,MORTGAGES,DEFERRED COSTS,20905,40905.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00001,1619205,5088,GBP,CREDIT CARDS,PRINCIPAL,65939,115939.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00003,1623456,5313,USD,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,57741,77741.0,20000.0,Break,Significant balance discrepancy
10/30/2024,00002,1618001,6133,INR,MORTGAGES,INTEREST INCOME,93345,73345.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619288,6745,EUR,ALL OTHER LOANS,DEFERRED COSTS,15890,35890.0,20000.0,Break,Significant balance discrepancy
3/30/2024,00001,1618001,6634,INR,MORTGAGES,INTEREST INCOME,38466,58466.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00002,1619288,4730,INR,MORTGAGES,DEFERRED COSTS,52345,2345.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00000,1619205,6602,USD,ALL OTHER LOANS,PRINCIPAL,88740,108740.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00001,1619205,6819,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,58274,38274.0,-20000.0,Break,Significant balance discrepancy
2/30/2024,00002,1619288,4112,INR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,42342,-7658.0,-50000.0,Break,Significant balance discrepancy
5/30/2024,00002,1619205,4017,USD,MORTGAGES,PRINCIPAL,87954,67954.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00001,1623456,4070,GBP,ALL OTHER LOANS,INTEREST INCOME,23072,3072.0,-20000.0,Break,Significant balance discrepancy
2/30/2024,00003,1619288,5946,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,97906,47906.0,-50000.0,Break,Significant balance discrepancy
10/30/2024,00002,1623456,5878,USD,CREDIT CARDS,INTEREST INCOME,47482,-2518.0,-50000.0,Break,Significant balance discrepancy
6/30/2024,00001,1619205,5719,EUR,ALL OTHER LOANS,PRINCIPAL,41695,21695.0,-20000.0,Break,Significant balance discrepancy
6/30/2024,00001,1618001,4339,USD,MORTGAGES,DEFERRED COSTS,49511,69511.0,20000.0,Break,Significant balance discrepancy
10/30/2024,00000,1619205,5498,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,34870,14870.0,-20000.0,Break,Significant balance discrepancy
10/30/2024,00002,1618001,6930,USD,CREDIT CARDS,PRINCIPAL,11071,-8929.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619205,5025,EUR,ALL OTHER LOANS,INTEREST INCOME,10216,-9784.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00001,1623456,5800,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,68233,18233.0,-50000.0,Break,Significant balance discrepancy
6/30/2024,00000,1619205,6677,INR,MORTGAGES,PRINCIPAL,71838,121838.0,50000.0,Break,Significant balance discrepancy
11/30/2024,00001,1619205,6182,USD,ALL OTHER LOANS,PRINCIPAL,24840,44840.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00001,1623456,6104,EUR,MORTGAGES,PRINCIPAL,84034,64034.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00000,1619288,5885,INR,MORTGAGES,INTEREST INCOME,41879,21879.0,-20000.0,Break,Significant balance discrepancy
6/30/2024,00003,1619288,6788,USD,ALL OTHER LOANS,DEFERRED COSTS,20291,40291.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1619288,6952,USD,ALL OTHER LOANS,INTEREST INCOME,65074,115074.0,50000.0,Break,Significant balance discrepancy
4/30/2024,00000,1623456,6435,GBP,CREDIT CARDS,INTEREST INCOME,54276,34276.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00003,1619288,5053,USD,ALL OTHER LOANS,DEFERRED COSTS,85767,135767.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00003,1619288,4934,GBP,CREDIT CARDS,PRINCIPAL,38367,-11633.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00001,1618001,4871,EUR,CREDIT CARDS,PRINCIPAL,77562,27562.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619288,4032,USD,ALL OTHER LOANS,INTEREST INCOME,92937,42937.0,-50000.0,Break,Significant balance discrepancy
12/30/2024,00001,1619288,5467,GBP,ALL OTHER LOANS,DEFERRED COSTS,95641,45641.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00003,1619288,6689,USD,CREDIT CARDS,INTEREST INCOME,99539,149539.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00000,1623456,6354,GBP,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,13240,-36760.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00001,1623456,6863,INR,ALL OTHER LOANS,DEFERRED COSTS,33140,-16860.0,-50000.0,Break,Significant balance discrepancy
5/30/2024,00002,1623456,6996,EUR,CREDIT CARDS,INTEREST INCOME,99411,79411.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1619288,5393,USD,ALL OTHER LOANS,PRINCIPAL,25127,75127.0,50000.0,Break,Significant balance discrepancy
10/30/2024,00001,1623456,4734,USD,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,42901,-7099.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00001,1623456,4795,USD,MORTGAGES,PRINCIPAL,77506,97506.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00002,1619205,5679,USD,CREDIT CARDS,PRINCIPAL,94876,114876.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00000,1623456,4998,EUR,CREDIT CARDS,DEFERRED COSTS,13616,33616.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00000,1618001,5214,EUR,MORTGAGES,DEFERRED ORIGINATION FEES,13979,33979.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00003,1619205,5860,INR,MORTGAGES,DEFERRED ORIGINATION FEES,75648,25648.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00003,1623456,5972,INR,ALL OTHER LOANS,INTEREST INCOME,44935,24935.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00003,1623456,4970,INR,CREDIT CARDS,INTEREST INCOME,96867,116867.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00002,1619288,5344,USD,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,68017,18017.0,-50000.0,Break,Significant balance discrepancy
7/30/2024,00000,1619205,6235,GBP,ALL OTHER LOANS,DEFERRED COSTS,11372,-8628.0,-20000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619288,5188,INR,MORTGAGES,INTEREST INCOME,71121,21121.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1618001,6626,USD,CREDIT CARDS,PRINCIPAL,99830,149830.0,50000.0,Break,Significant balance discrepancy
2/30/2024,00000,1619205,6390,INR,CREDIT CARDS,DEFERRED COSTS,55223,105223.0,50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1619205,5426,INR,ALL OTHER LOANS,DEFERRED COSTS,88281,68281.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00002,1619288,4580,GBP,ALL OTHER LOANS,INTEREST INCOME,17519,67519.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00001,1623456,6043,INR,MORTGAGES,INTEREST INCOME,71508,91508.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00003,1623456,4346,INR,ALL OTHER LOANS,PRINCIPAL,25352,5352.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619205,4631,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,37366,57366.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00003,1623456,4194,GBP,ALL OTHER LOANS,PRINCIPAL,68979,48979.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00000,1618001,4119,EUR,ALL OTHER LOANS,PRINCIPAL,54395,34395.0,-20000.0,Break,Significant balance discrepancy
10/30/2024,00000,1619288,4403,USD,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,86561,66561.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1623456,6515,USD,MORTGAGES,PRINCIPAL,20859,70859.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00003,1618001,6978,INR,MORTGAGES,DEFERRED ORIGINATION FEES,10786,30786.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00000,1619205,4567,INR,ALL OTHER LOANS,INTEREST INCOME,78810,98810.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00002,1619288,5603,INR,MORTGAGES,DEFERRED COSTS,55019,5019.0,-50000.0,Break,Significant balance discrepancy
6/30/2024,00000,1618001,6597,EUR,CREDIT CARDS,PRINCIPAL,27953,7953.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1618001,5745,INR,CREDIT CARDS,INTEREST INCOME,44209,64209.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00000,1623456,6840,GBP,MORTGAGES,DEFERRED COSTS,70758,20758.0,-50000.0,Break,Significant balance discrepancy
5/30/2024,00003,1619205,6355,INR,CREDIT CARDS,INTEREST INCOME,78820,128820.0,50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1619288,6995,USD,CREDIT CARDS,DEFERRED COSTS,38928,88928.0,50000.0,Break,Significant balance discrepancy
9/30/2024,00001,1618001,5561,EUR,MORTGAGES,INTEREST INCOME,83705,103705.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00000,1618001,6247,USD,ALL OTHER LOANS,INTEREST INCOME,86803,36803.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00000,1619205,5707,GBP,MORTGAGES,DEFERRED COSTS,37228,57228.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00002,1618001,5133,INR,MORTGAGES,PRINCIPAL,34155,-15845.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00000,1619288,5658,USD,MORTGAGES,INTEREST INCOME,52870,102870.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00000,1623456,5406,USD,CREDIT CARDS,DEFERRED ORIGINATION FEES,45823,-4177.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619288,5951,INR,ALL OTHER LOANS,PRINCIPAL,53791,3791.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619205,6305,USD,CREDIT CARDS,DEFERRED COSTS,12479,-7521.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00003,1623456,5329,USD,CREDIT CARDS,DEFERRED COSTS,34649,-15351.0,-50000.0,Break,Significant balance discrepancy
12/30/2024,00001,1623456,5167,INR,MORTGAGES,DEFERRED COSTS,23518,-26482.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00003,1623456,5991,GBP,CREDIT CARDS,DEFERRED COSTS,95465,75465.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00000,1619288,4203,INR,CREDIT CARDS,DEFERRED COSTS,82768,62768.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00001,1623456,4763,EUR,ALL OTHER LOANS,DEFERRED COSTS,66325,86325.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00003,1619205,4423,EUR,MORTGAGES,PRINCIPAL,61557,81557.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00003,1619205,5051,INR,CREDIT CARDS,DEFERRED ORIGINATION FEES,80751,60751.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1619205,6924,GBP,CREDIT CARDS,INTEREST INCOME,26803,-23197.0,-50000.0,Break,Significant balance discrepancy
6/30/2024,00000,1623456,5232,GBP,CREDIT CARDS,PRINCIPAL,92635,72635.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1618001,4853,EUR,MORTGAGES,DEFERRED ORIGINATION FEES,32248,12248.0,-20000.0,Break,Significant balance discrepancy
6/30/2024,00000,1623456,6864,EUR,MORTGAGES,INTEREST INCOME,59843,39843.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1619205,6955,EUR,CREDIT CARDS,INTEREST INCOME,65524,15524.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00000,1619288,4120,EUR,CREDIT CARDS,DEFERRED COSTS,88563,138563.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00002,1619205,6060,EUR,MORTGAGES,DEFERRED COSTS,58229,78229.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00001,1623456,4167,INR,MORTGAGES,DEFERRED ORIGINATION FEES,94981,74981.0,-20000.0,Break,Significant balance discrepancy
6/30/2024,00002,1619288,6447,EUR,MORTGAGES,PRINCIPAL,74316,24316.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00001,1619205,5755,GBP,CREDIT CARDS,PRINCIPAL,45724,95724.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00001,1618001,5099,EUR,MORTGAGES,DEFERRED COSTS,59954,9954.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00003,1623456,5052,USD,MORTGAGES,PRINCIPAL,38454,18454.0,-20000.0,Break,Significant balance discrepancy
3/30/2024,00003,1619288,4379,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,55227,105227.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00000,1619288,5114,EUR,ALL OTHER LOANS,DEFERRED COSTS,54685,34685.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1619205,5446,USD,MORTGAGES,INTEREST INCOME,40225,90225.0,50000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619288,6753,EUR,ALL OTHER LOANS,PRINCIPAL,26193,76193.0,50000.0,Break,Significant balance discrepancy
11/30/2024,00001,1618001,5369,EUR,CREDIT CARDS,INTEREST INCOME,29743,-20257.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619288,4357,EUR,ALL OTHER LOANS,INTEREST INCOME,18179,-31821.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00001,1623456,6238,GBP,ALL OTHER LOANS,PRINCIPAL,82924,62924.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00002,1619205,6758,EUR,MORTGAGES,DEFERRED COSTS,24316,44316.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1619288,5641,INR,MORTGAGES,INTEREST INCOME,48832,28832.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00002,1623456,6323,INR,CREDIT CARDS,DEFERRED COSTS,13778,33778.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1623456,4733,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,89999,109999.0,20000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619288,4888,INR,ALL OTHER LOANS,INTEREST INCOME,51803,31803.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00000,1623456,5641,EUR,CREDIT CARDS,DEFERRED COSTS,78474,58474.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00000,1623456,4636,EUR,CREDIT CARDS,DEFERRED COSTS,53912,73912.0,20000.0,Break,Significant balance discrepancy
5/30/2024,00002,1618001,5059,USD,CREDIT CARDS,PRINCIPAL,83514,133514.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00001,1619205,5710,GBP,MORTGAGES,INTEREST INCOME,62384,42384.0,-20000.0,Break,Significant balance discrepancy
2/30/2024,00002,1619205,5848,INR,MORTGAGES,DEFERRED ORIGINATION FEES,19156,-844.0,-20000.0,Break,Significant balance discrepancy
6/30/2024,00002,1619205,4564,EUR,CREDIT CARDS,INTEREST INCOME,33988,13988.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00000,1619288,4544,GBP,ALL OTHER LOANS,PRINCIPAL,97578,47578.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1618001,4190,USD,ALL OTHER LOANS,INTEREST INCOME,89404,109404.0,20000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619205,5190,EUR,CREDIT CARDS,INTEREST INCOME,79890,29890.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00000,1623456,6966,INR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,45353,-4647.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00000,1618001,4165,INR,ALL OTHER LOANS,PRINCIPAL,54513,4513.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619288,6335,INR,CREDIT CARDS,INTEREST INCOME,66398,116398.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00001,1619205,6052,INR,MORTGAGES,DEFERRED COSTS,81683,131683.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00002,1619205,4439,INR,CREDIT CARDS,INTEREST INCOME,18121,-31879.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00000,1618001,5680,USD,ALL OTHER LOANS,PRINCIPAL,13664,-6336.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00002,1623456,6031,INR,MORTGAGES,PRINCIPAL,91723,71723.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00001,1619205,4195,INR,CREDIT CARDS,DEFERRED COSTS,58748,108748.0,50000.0,Break,Significant balance discrepancy
10/30/2024,00003,1619288,4287,GBP,CREDIT CARDS,INTEREST INCOME,63660,83660.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00001,1619288,6087,EUR,MORTGAGES,INTEREST INCOME,42159,92159.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00000,1618001,5483,EUR,ALL OTHER LOANS,INTEREST INCOME,43062,23062.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1619288,5421,USD,MORTGAGES,DEFERRED COSTS,80817,100817.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00000,1623456,5049,INR,CREDIT CARDS,PRINCIPAL,32682,12682.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00001,1619205,5826,USD,ALL OTHER LOANS,INTEREST INCOME,40061,90061.0,50000.0,Break,Significant balance discrepancy
8/30/2024,00002,1619288,6098,GBP,MORTGAGES,INTEREST INCOME,94034,144034.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00003,1623456,6106,GBP,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,91437,111437.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00002,1623456,6406,INR,CREDIT CARDS,PRINCIPAL,33796,83796.0,50000.0,Break,Significant balance discrepancy
4/30/2024,00002,1623456,6086,EUR,ALL OTHER LOANS,INTEREST INCOME,59733,79733.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00000,1618001,5700,EUR,CREDIT CARDS,PRINCIPAL,43238,63238.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00003,1619205,4820,INR,ALL OTHER LOANS,DEFERRED COSTS,16770,-3230.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00001,1623456,4613,INR,CREDIT CARDS,DEFERRED COSTS,83915,33915.0,-50000.0,Break,Significant balance discrepancy
10/30/2024,00000,1623456,5503,GBP,ALL OTHER LOANS,PRINCIPAL,99658,149658.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00002,1618001,5635,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,10088,-39912.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619205,4161,EUR,CREDIT CARDS,PRINCIPAL,78610,28610.0,-50000.0,Break,Significant balance discrepancy
7/30/2024,00003,1619288,4346,EUR,CREDIT CARDS,PRINCIPAL,65433,85433.0,20000.0,Break,Significant balance discrepancy
10/30/2024,00003,1619205,5891,INR,MORTGAGES,PRINCIPAL,90693,110693.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00000,1623456,6425,INR,MORTGAGES,INTEREST INCOME,72625,92625.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00003,1619205,5586,USD,ALL OTHER LOANS,INTEREST INCOME,92114,72114.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00001,1619205,6346,GBP,MORTGAGES,INTEREST INCOME,70177,90177.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00000,1623456,5877,USD,CREDIT CARDS,DEFERRED ORIGINATION FEES,42168,22168.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1619288,5636,INR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,16182,66182.0,50000.0,Break,Significant balance discrepancy
7/30/2024,00000,1623456,5690,USD,MORTGAGES,INTEREST INCOME,26265,76265.0,50000.0,Break,Significant balance discrepancy
10/30/2024,00003,1619205,5208,GBP,ALL OTHER LOANS,PRINCIPAL,93773,43773.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00001,1619288,4715,EUR,CREDIT CARDS,DEFERRED COSTS,79295,99295.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00003,1623456,6303,USD,CREDIT CARDS,INTEREST INCOME,66906,46906.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00003,1619288,6709,INR,MORTGAGES,DEFERRED ORIGINATION FEES,93147,43147.0,-50000.0,Break,Significant balance discrepancy
5/30/2024,00001,1619205,4571,USD,CREDIT CARDS,INTEREST INCOME,43612,63612.0,20000.0,Break,Significant balance discrepancy
7/30/2024,00001,1618001,4108,GBP,ALL OTHER LOANS,PRINCIPAL,19333,-30667.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00000,1619205,5117,GBP,MORTGAGES,INTEREST INCOME,38275,88275.0,50000.0,Break,Significant balance discrepancy
4/30/2024,00003,1623456,6823,INR,ALL OTHER LOANS,DEFERRED COSTS,11053,31053.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00001,1619288,5505,INR,MORTGAGES,DEFERRED COSTS,22837,72837.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00002,1623456,6630,INR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,30668,-19332.0,-50000.0,Break,Significant balance discrepancy
10/30/2024,00003,1619288,4624,GBP,ALL OTHER LOANS,PRINCIPAL,22550,-27450.0,-50000.0,Break,Significant balance discrepancy
5/30/2024,00002,1618001,4228,USD,MORTGAGES,PRINCIPAL,36542,16542.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00000,1619288,5138,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,42913,62913.0,20000.0,Break,Significant balance discrepancy
7/30/2024,00000,1618001,6351,USD,CREDIT CARDS,PRINCIPAL,39740,59740.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00003,1619288,4567,GBP,MORTGAGES,DEFERRED COSTS,92393,42393.0,-50000.0,Break,Significant balance discrepancy
7/30/2024,00001,1619288,5831,GBP,MORTGAGES,INTEREST INCOME,43588,63588.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00000,1619288,5705,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,84236,64236.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00003,1619288,5534,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,68617,48617.0,-20000.0,Break,Significant balance discrepancy
7/30/2024,00001,1623456,5056,GBP,ALL OTHER LOANS,DEFERRED COSTS,38878,18878.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00001,1618001,4089,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,17502,-32498.0,-50000.0,Break,Significant balance discrepancy
5/30/2024,00000,1618001,4437,INR,MORTGAGES,INTEREST INCOME,48711,68711.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00003,1619288,5901,EUR,ALL OTHER LOANS,DEFERRED COSTS,86940,106940.0,20000.0,Break,Significant balance discrepancy
